Ord_id;Prod_id;Ship_id;Cust_id;Sales;Discount;Order_Quantity;Product_Base_Margin;Customer_Name;Province;Region;Customer_Segment;Cust_id;Order_Date;Order_Priority;Ord_id;Order_ID;Ship_Mode;Ship_Date;Ship_id;Product_Category;Product_Sub_Category;Prod_id
Ord_3707;Prod_6;SHP_5137;Cust_1307;12376;0,04;12;0,36;ANDY REITER;SASKACHEWAN;PRARIE;CORPORATE;Cust_1307;2009-01-03;LOW;Ord_3707;9637;REGULAR AIR;2009-01-07;SHP_5137;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3708;Prod_3;SHP_5138;Cust_1299;1121961;0,07;6;0,37;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2011-09-12;HIGH;Ord_3708;9671;REGULAR AIR;2011-09-14;SHP_5138;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3709;Prod_13;SHP_5139;Cust_1308;7475;0,06;31;0,41;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;CORPORATE;Cust_1308;2010-11-30;NOT SPECIFIED;Ord_3709;9957;EXPRESS AIR;2010-12-01;SHP_5139;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_371;Prod_8;SHP_497;Cust_139;16816;0,07;42;0,55;ERICA BERN;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;Cust_139;2012-03-06;LOW;Ord_371;15044;REGULAR AIR;2012-03-10;SHP_497;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_3710;Prod_11;SHP_5140;Cust_1309;1111008;0,09;10;0,65;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2012-03-29;HIGH;Ord_3710;10567;DELIVERY TRUCK;2012-03-30;SHP_5140;FURNITURE;TABLES;Prod_11
Ord_3711;Prod_3;SHP_5142;Cust_1302;175108;0;28;0,39;RICHARD EICHHORN;SASKACHEWAN;PRARIE;CONSUMER;Cust_1302;2010-04-10;MEDIUM;Ord_3711;12613;REGULAR AIR;2010-04-11;SHP_5142;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3711;Prod_5;SHP_5143;Cust_1302;22537;0,04;18;0,55;RICHARD EICHHORN;SASKACHEWAN;PRARIE;CONSUMER;Cust_1302;2010-04-10;MEDIUM;Ord_3711;12613;EXPRESS AIR;2010-04-11;SHP_5143;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_3711;Prod_3;SHP_5141;Cust_1302;1564;0,08;3;0,04;RICHARD EICHHORN;SASKACHEWAN;PRARIE;CONSUMER;Cust_1302;2010-04-10;MEDIUM;Ord_3711;12613;REGULAR AIR;2010-04-13;SHP_5141;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3712;Prod_13;SHP_5144;Cust_1299;148672;0;32;0,58;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2012-02-19;CRITICAL;Ord_3712;12711;REGULAR AIR;2012-02-20;SHP_5144;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3712;Prod_16;SHP_5144;Cust_1299;55804;0,05;45;0,06;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2012-02-19;CRITICAL;Ord_3712;12711;REGULAR AIR;2012-02-20;SHP_5144;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_3713;Prod_1;SHP_5145;Cust_1307;2783;0,09;2;0,06;ANDY REITER;SASKACHEWAN;PRARIE;CORPORATE;Cust_1307;2012-08-08;MEDIUM;Ord_3713;13543;REGULAR AIR;2012-08-08;SHP_5145;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_3714;Prod_2;SHP_5148;Cust_1302;250748;0,04;42;0,56;RICHARD EICHHORN;SASKACHEWAN;PRARIE;CONSUMER;Cust_1302;2011-08-26;CRITICAL;Ord_3714;17924;REGULAR AIR;2011-08-26;SHP_5148;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_3715;Prod_6;SHP_5149;Cust_1310;15016;0,09;21;0,35;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-09-30;LOW;Ord_3715;18374;REGULAR AIR;2012-10-02;SHP_5149;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3716;Prod_6;SHP_5153;Cust_1306;41893;0,03;13;0,04;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1306;2012-04-16;HIGH;Ord_3716;21638;REGULAR AIR;2012-04-17;SHP_5153;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3717;Prod_3;SHP_5154;Cust_1299;67644;0,07;20;0,37;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2009-11-17;NOT SPECIFIED;Ord_3717;22407;REGULAR AIR;2009-11-18;SHP_5154;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3717;Prod_13;SHP_5156;Cust_1299;52682;0,06;15;0,56;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2009-11-17;NOT SPECIFIED;Ord_3717;22407;EXPRESS AIR;2009-11-19;SHP_5156;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3717;Prod_6;SHP_5155;Cust_1299;12802;0,02;10;0,38;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2009-11-17;NOT SPECIFIED;Ord_3717;22407;REGULAR AIR;2009-11-17;SHP_5155;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3718;Prod_4;SHP_5157;Cust_1310;7679512;0;43;0,59;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-02-24;HIGH;Ord_3718;25314;REGULAR AIR;2012-02-26;SHP_5157;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3719;Prod_10;SHP_5158;Cust_1312;507407;0;46;0,78;ROB BEEGHLY;SASKACHEWAN;PRARIE;CONSUMER;Cust_1312;2009-03-12;NOT SPECIFIED;Ord_3719;25574;DELIVERY TRUCK;2009-03-12;SHP_5158;FURNITURE;BOOKCASES;Prod_10
Ord_3719;Prod_8;SHP_5159;Cust_1312;152667;0,01;31;0,71;ROB BEEGHLY;SASKACHEWAN;PRARIE;CONSUMER;Cust_1312;2009-03-12;NOT SPECIFIED;Ord_3719;25574;EXPRESS AIR;2009-03-13;SHP_5159;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_372;Prod_1;SHP_499;Cust_135;74412;0,01;33;0,61;GUY ARMSTRONG;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;Cust_135;2009-11-19;HIGH;Ord_372;15139;DELIVERY TRUCK;2009-11-19;SHP_499;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_372;Prod_15;SHP_498;Cust_135;52039;0,07;17;0,56;GUY ARMSTRONG;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;Cust_135;2009-11-19;HIGH;Ord_372;15139;DELIVERY TRUCK;2009-11-21;SHP_498;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_3720;Prod_6;SHP_5161;Cust_1304;11267;0,09;19;0,36;NEIL FRENCH;SASKACHEWAN;PRARIE;CORPORATE;Cust_1304;2012-07-29;NOT SPECIFIED;Ord_3720;26310;REGULAR AIR;2012-07-30;SHP_5161;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3720;Prod_9;SHP_5160;Cust_1304;7741;0,05;5;0,38;NEIL FRENCH;SASKACHEWAN;PRARIE;CORPORATE;Cust_1304;2012-07-29;NOT SPECIFIED;Ord_3720;26310;REGULAR AIR;2012-07-31;SHP_5160;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_3721;Prod_14;SHP_5162;Cust_1309;61414;0,09;3;0,46;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2012-07-30;LOW;Ord_3721;27616;REGULAR AIR;2012-08-01;SHP_5162;TECHNOLOGY;COPIERS AND FAX;Prod_14
Ord_3722;Prod_9;SHP_5163;Cust_1304;2232;0,01;24;0,39;NEIL FRENCH;SASKACHEWAN;PRARIE;CORPORATE;Cust_1304;2011-04-23;HIGH;Ord_3722;29539;REGULAR AIR;2011-04-24;SHP_5163;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_3723;Prod_4;SHP_5167;Cust_1310;4697032;0;43;0,06;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-02-16;LOW;Ord_3723;31106;REGULAR AIR;2012-02-23;SHP_5167;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3723;Prod_16;SHP_5166;Cust_1310;25917;0,01;45;0,56;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-02-16;LOW;Ord_3723;31106;REGULAR AIR;2012-02-18;SHP_5166;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_3723;Prod_5;SHP_5165;Cust_1310;18733;0,03;7;0,58;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-02-16;LOW;Ord_3723;31106;REGULAR AIR;2012-02-21;SHP_5165;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_3723;Prod_12;SHP_5164;Cust_1310;1019;0;37;0,39;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-02-16;LOW;Ord_3723;31106;REGULAR AIR;2012-02-16;SHP_5164;OFFICE SUPPLIES;LABELS;Prod_12
Ord_3724;Prod_12;SHP_5168;Cust_1309;1342;0,03;4;0,37;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2011-02-01;CRITICAL;Ord_3724;31140;REGULAR AIR;2011-02-02;SHP_5168;OFFICE SUPPLIES;LABELS;Prod_12
Ord_3725;Prod_8;SHP_5169;Cust_1308;32057;0,09;32;0,55;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;CORPORATE;Cust_1308;2012-01-27;MEDIUM;Ord_3725;31170;REGULAR AIR;2012-01-29;SHP_5169;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_3726;Prod_5;SHP_5170;Cust_1312;13871;0,09;23;0,41;ROB BEEGHLY;SASKACHEWAN;PRARIE;CONSUMER;Cust_1312;2011-11-28;HIGH;Ord_3726;31520;REGULAR AIR;2011-11-29;SHP_5170;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_3727;Prod_17;SHP_5171;Cust_1310;2918649;0,05;38;0,04;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2011-07-06;NOT SPECIFIED;Ord_3727;34663;DELIVERY TRUCK;2011-07-08;SHP_5171;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_3728;Prod_12;SHP_5172;Cust_1309;5379;0,03;18;0,36;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2012-05-24;HIGH;Ord_3728;35842;REGULAR AIR;2012-05-26;SHP_5172;OFFICE SUPPLIES;LABELS;Prod_12
Ord_3729;Prod_13;SHP_5174;Cust_1595;49343;0,07;26;0,44;ALEKSANDRA GANNAWAY;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_1595;2009-05-17;HIGH;Ord_3729;36131;REGULAR AIR;2009-05-18;SHP_5174;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3729;Prod_6;SHP_5173;Cust_1313;35496;0,07;43;0,35;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1313;2009-05-17;HIGH;Ord_3729;36131;REGULAR AIR;2009-05-19;SHP_5173;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3729;Prod_6;SHP_5174;Cust_1313;13097;0,09;26;0,36;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1313;2009-05-17;HIGH;Ord_3729;36131;REGULAR AIR;2009-05-18;SHP_5174;OFFICE SUPPLIES;PAPER;Prod_6
Ord_373;Prod_6;SHP_500;Cust_142;2933;0,04;48;0,04;EVAN MINNOTTE;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;Cust_142;2010-07-24;LOW;Ord_373;15463;EXPRESS AIR;2010-07-26;SHP_500;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3730;Prod_16;SHP_5175;Cust_1314;45908;0,04;34;0,06;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;CORPORATE;Cust_1314;2009-12-07;MEDIUM;Ord_3730;36992;EXPRESS AIR;2009-12-09;SHP_5175;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_3731;Prod_13;SHP_5176;Cust_1314;1937;0,06;20;0,47;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;CORPORATE;Cust_1314;2010-04-02;MEDIUM;Ord_3731;38596;REGULAR AIR;2010-04-03;SHP_5176;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3732;Prod_10;SHP_5177;Cust_1302;673007;0,05;46;0,65;RICHARD EICHHORN;SASKACHEWAN;PRARIE;CONSUMER;Cust_1302;2012-04-06;NOT SPECIFIED;Ord_3732;39143;DELIVERY TRUCK;2012-04-06;SHP_5177;FURNITURE;BOOKCASES;Prod_10
Ord_3733;Prod_4;SHP_5178;Cust_1314;5533415;0,08;33;0,83;ALEKSANDRA GANNAWAY;SASKACHEWAN;PRARIE;CORPORATE;Cust_1314;2010-11-22;HIGH;Ord_3733;41186;REGULAR AIR;2010-11-23;SHP_5178;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3733;Prod_9;SHP_5847;Cust_1427;14212;0,01;13;0,39;ALEKSANDRA GANNAWAY;NEW BRUNSWICK;ATLANTIC;CORPORATE;Cust_1427;2010-11-22;HIGH;Ord_3733;41186;EXPRESS AIR;2010-11-24;SHP_5847;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_3734;Prod_4;SHP_5181;Cust_1310;1699983;0,01;37;0,83;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-05-10;HIGH;Ord_3734;43493;REGULAR AIR;2012-05-13;SHP_5181;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3734;Prod_6;SHP_5179;Cust_1310;15252;0,03;22;0,37;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-05-10;HIGH;Ord_3734;43493;REGULAR AIR;2012-05-11;SHP_5179;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3734;Prod_6;SHP_5180;Cust_1310;716;0,05;14;0,38;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-05-10;HIGH;Ord_3734;43493;REGULAR AIR;2012-05-12;SHP_5180;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3735;Prod_7;SHP_5182;Cust_1299;4354;0;34;0,81;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2012-07-03;MEDIUM;Ord_3735;43555;REGULAR AIR;2012-07-05;SHP_5182;OFFICE SUPPLIES;RUBBER BANDS;Prod_7
Ord_3736;Prod_6;SHP_5183;Cust_1309;33027;0,07;50;0,37;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2011-12-09;NOT SPECIFIED;Ord_3736;44452;REGULAR AIR;2011-12-11;SHP_5183;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3737;Prod_4;SHP_5184;Cust_1303;4483665;0,03;3;0,57;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2011-12-26;LOW;Ord_3737;45506;REGULAR AIR;2011-12-31;SHP_5184;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3738;Prod_1;SHP_5185;Cust_1310;84151;0,05;49;0,58;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2012-07-10;HIGH;Ord_3738;45767;EXPRESS AIR;2012-07-12;SHP_5185;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_3739;Prod_9;SHP_5186;Cust_1306;7107;0,08;20;0,39;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1306;2009-12-25;LOW;Ord_3739;45986;REGULAR AIR;2009-12-30;SHP_5186;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_374;Prod_4;SHP_502;Cust_147;7824505;0,06;14;0,59;JOY SMITH;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;Cust_147;2010-08-04;MEDIUM;Ord_374;15618;REGULAR AIR;2010-08-06;SHP_502;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_374;Prod_6;SHP_502;Cust_147;7928;0,08;44;0,37;JOY SMITH;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;Cust_147;2010-08-04;MEDIUM;Ord_374;15618;REGULAR AIR;2010-08-06;SHP_502;OFFICE SUPPLIES;PAPER;Prod_6
Ord_374;Prod_6;SHP_501;Cust_147;5093;0,06;9;0,04;JOY SMITH;PRINCE EDWARD ISLAND;ATLANTIC;CONSUMER;Cust_147;2010-08-04;MEDIUM;Ord_374;15618;REGULAR AIR;2010-08-07;SHP_501;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3740;Prod_3;SHP_5187;Cust_1310;17628;0,07;31;0,36;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2009-10-06;CRITICAL;Ord_3740;46881;EXPRESS AIR;2009-10-08;SHP_5187;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3741;Prod_17;SHP_5188;Cust_1303;871846;0,09;30;0,56;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2012-07-16;LOW;Ord_3741;46979;DELIVERY TRUCK;2012-07-18;SHP_5188;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_3741;Prod_6;SHP_5189;Cust_1303;13588;0,05;26;0,38;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2012-07-16;LOW;Ord_3741;46979;REGULAR AIR;2012-07-25;SHP_5189;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3742;Prod_3;SHP_5190;Cust_1312;48798;0,01;38;0,38;ROB BEEGHLY;SASKACHEWAN;PRARIE;CONSUMER;Cust_1312;2010-08-16;HIGH;Ord_3742;47040;REGULAR AIR;2010-08-17;SHP_5190;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3743;Prod_6;SHP_5191;Cust_1310;25492;0,01;45;0,36;NICK CREBASSA;SASKACHEWAN;PRARIE;CORPORATE;Cust_1310;2010-10-29;NOT SPECIFIED;Ord_3743;48391;REGULAR AIR;2010-10-30;SHP_5191;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3744;Prod_3;SHP_5195;Cust_1309;704661;0,08;24;0,38;SUSAN PISTEK;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1309;2009-06-14;NOT SPECIFIED;Ord_3744;53350;REGULAR AIR;2009-06-14;SHP_5195;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3745;Prod_13;SHP_5196;Cust_1299;1474;0,08;5;0,56;SUNG SHARIARI;SASKACHEWAN;PRARIE;CORPORATE;Cust_1299;2009-09-09;CRITICAL;Ord_3745;55648;REGULAR AIR;2009-09-12;SHP_5196;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3746;Prod_6;SHP_5198;Cust_1308;62839;0,01;22;0,04;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;CORPORATE;Cust_1308;2011-03-25;CRITICAL;Ord_3746;55686;EXPRESS AIR;2011-03-27;SHP_5198;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3746;Prod_8;SHP_5197;Cust_1308;42314;0,03;26;0,37;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;CORPORATE;Cust_1308;2011-03-25;CRITICAL;Ord_3746;55686;REGULAR AIR;2011-03-27;SHP_5197;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_3746;Prod_2;SHP_5199;Cust_1308;16249;0,03;2;0,57;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;CORPORATE;Cust_1308;2011-03-25;CRITICAL;Ord_3746;55686;REGULAR AIR;2011-03-28;SHP_5199;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_3747;Prod_12;SHP_5201;Cust_1303;13671;0,04;45;0,37;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2009-07-20;NOT SPECIFIED;Ord_3747;55847;REGULAR AIR;2009-07-21;SHP_5201;OFFICE SUPPLIES;LABELS;Prod_12
Ord_3747;Prod_3;SHP_5200;Cust_1303;13315;0,05;21;0,04;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2009-07-20;NOT SPECIFIED;Ord_3747;55847;REGULAR AIR;2009-07-23;SHP_5200;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3748;Prod_11;SHP_5203;Cust_1303;8014624;0,08;45;0,68;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2009-05-11;HIGH;Ord_3748;56197;DELIVERY TRUCK;2009-05-11;SHP_5203;FURNITURE;TABLES;Prod_11
Ord_3748;Prod_5;SHP_5202;Cust_1303;2863;0,09;11;0,53;NEIL FRENCH;SASKACHEWAN;PRARIE;CONSUMER;Cust_1303;2009-05-11;HIGH;Ord_3748;56197;EXPRESS AIR;2009-05-13;SHP_5202;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_3749;Prod_11;SHP_5204;Cust_1306;1339024;0,03;7;0,77;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1306;2012-09-05;MEDIUM;Ord_3749;56548;DELIVERY TRUCK;2012-09-07;SHP_5204;FURNITURE;TABLES;Prod_11
Ord_375;Prod_5;SHP_503;Cust_149;22618;0,01;44;0,47;PAUL GONZALEZ;PRINCE EDWARD ISLAND;ATLANTIC;CORPORATE;Cust_149;2011-03-07;MEDIUM;Ord_375;16100;REGULAR AIR;2011-03-08;SHP_503;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_3750;Prod_6;SHP_5205;Cust_1315;72543;0;23;0,04;ROBERT WALDORF;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1315;2009-01-05;HIGH;Ord_3750;59232;REGULAR AIR;2009-01-07;SHP_5205;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3751;Prod_16;SHP_5206;Cust_1305;13096;0,05;42;0,84;NICOLE FJELD;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1305;2010-09-01;MEDIUM;Ord_3751;59939;REGULAR AIR;2010-09-01;SHP_5206;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_3752;Prod_11;SHP_5208;Cust_1306;4982944;0,07;30;0,68;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1306;2011-11-15;LOW;Ord_3752;59973;DELIVERY TRUCK;2011-11-19;SHP_5208;FURNITURE;TABLES;Prod_11
Ord_3752;Prod_17;SHP_5207;Cust_1306;1103975;0,06;29;0,59;SUZANNE MCNAIR;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1306;2011-11-15;LOW;Ord_3752;59973;DELIVERY TRUCK;2011-11-15;SHP_5207;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_3753;Prod_13;SHP_5209;Cust_1316;20805;0,01;33;0,06;BRENDA BOWMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1316;2010-11-18;NOT SPECIFIED;Ord_3753;2563;REGULAR AIR;2010-11-19;SHP_5209;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_3753;Prod_12;SHP_5209;Cust_1316;3177;0,04;12;0,39;BRENDA BOWMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1316;2010-11-18;NOT SPECIFIED;Ord_3753;2563;REGULAR AIR;2010-11-19;SHP_5209;OFFICE SUPPLIES;LABELS;Prod_12
Ord_3754;Prod_8;SHP_5210;Cust_1316;82747;0;25;0,64;BRENDA BOWMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1316;2010-11-24;NOT SPECIFIED;Ord_3754;2759;REGULAR AIR;2010-11-26;SHP_5210;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_3755;Prod_1;SHP_5211;Cust_1317;701742;0,08;50;0,73;CARL WEISS;SASKACHEWAN;PRARIE;CONSUMER;Cust_1317;2010-10-09;LOW;Ord_3755;5350;REGULAR AIR;2010-10-16;SHP_5211;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_3755;Prod_2;SHP_7062;Cust_1719;43473;0,03;39;0,42;CARL WEISS;ALBERTA;WEST;CONSUMER;Cust_1719;2010-10-09;LOW;Ord_3755;5350;REGULAR AIR;2010-10-11;SHP_7062;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_3756;Prod_1;SHP_5213;Cust_1318;65145;0,07;39;0,59;JACK O'BRIANT;SASKACHEWAN;PRARIE;CONSUMER;Cust_1318;2009-12-25;LOW;Ord_3756;11777;REGULAR AIR;2010-01-01;SHP_5213;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_3757;Prod_6;SHP_5215;Cust_1319;1051973;0,01;1;0,36;JOEL EATON;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1319;2010-12-26;MEDIUM;Ord_3757;12420;REGULAR AIR;2010-12-27;SHP_5215;OFFICE SUPPLIES;PAPER;Prod_6
Ord_3757;Prod_3;SHP_5214;Cust_1319;53625;0,06;34;0,37;JOEL EATON;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1319;2010-12-26;MEDIUM;Ord_3757;12420;EXPRESS AIR;2010-12-26;SHP_5214;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3758;Prod_3;SHP_5216;Cust_1320;18999;0,03;13;0,35;JUSTIN ELLISON;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1320;2011-10-15;MEDIUM;Ord_3758;12611;EXPRESS AIR;2011-10-17;SHP_5216;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_3759;Prod_5;SHP_5217;Cust_1321;20106;0,08;25;0,49;JENNIFER JACKSON;SASKACHEWAN;PRARIE;HOME OFFICE;Cust_1321;2009-01-15;HIGH;Ord_3759;12676;EXPRESS AIR;2009-01-16;SHP_5217;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_376;Prod_4;SHP_504;Cust_150;18569695;0;17;0,57;FILIA MCADAMS;PRINCE EDWARD ISLAND;ATLANTIC;SMALL BUSINESS;Cust_150;2011-10-20;NOT SPECIFIED;Ord_376;16320;REGULAR AIR;2011-10-22;SHP_504;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_3760;Prod_16;SHP_5218;Cust_1322;45926;0,08;46;0,59;MICHAEL OAKMAN;SASKACHEWAN;PRARIE;SMALL BUSINESS;Cust_1322;2011-10-04;NOT SPECIFIED;Ord_3760;12871;REGULAR AIR;2011-10-06;SHP_5218;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
